Date,Branch,Avg temp,Lowest temp,Highest temp
5/7/2009,108,21.3,15.5,27.5
5/8/2009,108,21.2,15.6,27.4
5/9/2009,108,21.7,16.4,27
5/10/2009,108,20.3,16,25.9
5/11/2009,108,17,15.8,20
5/12/2009,108,18.6,15.1,23.9
5/13/2009,108,17.9,13.7,22.4
5/14/2009,108,18.9,12,25.2
5/15/2009,108,18.3,15.3,22.1
5/16/2009,108,13.7,13,15.5
5/17/2009,108,14.3,12.1,17.4
5/18/2009,108,16.9,9.9,22.6
5/19/2009,108,19.3,13.7,24.5
5/20/2009,108,21.6,15.1,27.3
5/21/2009,108,15.8,15.1,19.4
5/22/2009,108,18,14.9,22.5
5/23/2009,108,16.5,14.5,19.6
5/24/2009,108,19.5,14.8,25
5/25/2009,108,22.5,15.3,29.6
5/26/2009,108,23.1,18.2,29
5/27/2009,108,23.9,18.7,29.7
5/28/2009,108,24.2,17.2,31
5/29/2009,108,22.8,18.4,27.9
5/30/2009,108,21.3,18,25.4
5/31/2009,108,19.7,15.8,24.7
6/1/2009,108,21.7,14.3,28.1
6/2/2009,108,21.7,18.8,26.2
6/3/2009,108,19.1,17.9,22.2
6/4/2009,108,21.2,17.7,25.9
6/5/2009,108,22.5,16,28.2
6/6/2009,108,22.2,18.2,27.6
6/7/2009,108,19.1,17.4,21.8
6/8/2009,108,20.9,14.9,25.7
6/9/2009,108,19.4,16.8,21.8
6/10/2009,108,18.8,16.9,22.2
6/11/2009,108,21,15.9,25.7
6/12/2009,108,19.4,14.5,24.4
6/13/2009,108,20.2,15.9,24.6
6/14/2009,108,20.4,18.4,23.5
6/15/2009,108,21.6,17.7,26.3
6/16/2009,108,21.8,17.5,26.6
6/17/2009,108,21.1,19.6,23.1
6/18/2009,108,25.1,18.2,31.5
6/19/2009,108,25.1,22.1,28.5
6/20/2009,108,22.7,22,24.7
6/21/2009,108,25.1,21.9,30.2
6/22/2009,108,23,20.6,26.5
6/23/2009,108,23.4,19.1,27.9
6/24/2009,108,24.5,19.7,30
6/25/2009,108,24.8,20.7,29.8
6/26/2009,108,24.4,20.9,29.4
6/27/2009,108,26.1,20.8,32.4
6/28/2009,108,26,23.4,29.6
6/29/2009,108,26.1,22.5,31.1
6/30/2009,108,24.4,22.2,26.6
7/1/2009,108,23.5,20.7,27.4
7/2/2009,108,20.7,18.7,22.3
7/3/2009,108,22.5,19.3,27
7/4/2009,108,22.8,19.8,26.9
7/5/2009,108,24.6,19.9,30
7/6/2009,108,25,22,29
7/7/2009,108,24.9,22.1,28.1
7/8/2009,108,26.3,22.5,30.3
7/9/2009,108,21.8,19.4,25.8
7/10/2009,108,23.8,18.7,29.7
7/11/2009,108,24.6,20.7,29.2
7/12/2009,108,20.7,18.8,24
7/13/2009,108,23.2,19.9,27.7
7/14/2009,108,23,20,25.6
7/15/2009,108,23.1,19.9,25.9
7/16/2009,108,26.7,21.3,32.4
7/17/2009,108,24.8,22.9,26.6
7/18/2009,108,25.1,21.1,27.3
7/19/2009,108,24.6,20.7,29.9
7/20/2009,108,25.5,22.5,28.5
7/21/2009,108,25.4,23.2,29.1
7/22/2009,108,25.1,21.2,30
7/23/2009,108,25.4,21.9,29.9
7/24/2009,108,24.8,21.2,30.1
7/25/2009,108,22.5,19.3,26
7/26/2009,108,24.8,20.5,29.1
7/27/2009,108,24.8,22.1,27.7
7/28/2009,108,24.6,22.7,26.4
7/29/2009,108,25.5,21.5,30.4
7/30/2009,108,26.5,22.6,30.6
7/31/2009,108,26.7,24.1,30.4
8/1/2009,108,25.4,23.3,28.9
8/2/2009,108,25.8,23,29.6
8/3/2009,108,25.2,23.9,27.5
8/4/2009,108,26.9,23,31.2
8/5/2009,108,27.6,23,32.3
8/6/2009,108,26.6,23.8,30.7
8/7/2009,108,25.8,23.1,28.5
8/8/2009,108,26.5,24.7,28.9
8/9/2009,108,28.7,24.9,33.6
8/10/2009,108,27.8,23.7,32
8/11/2009,108,23.8,22.4,27.1
8/12/2009,108,23.5,22.4,25.9
8/13/2009,108,26.3,21.9,30.9
8/14/2009,108,27.6,23.3,33.4
8/15/2009,108,27.9,22.8,33
8/16/2009,108,29.1,24.7,34.4
8/17/2009,108,26.8,24,30.9
8/18/2009,108,27.4,25.5,30.9
8/19/2009,108,28.1,25.1,31.8
8/20/2009,108,26.1,22.7,29.4
8/21/2009,108,25.2,20.4,29.6
8/22/2009,108,25.2,23.1,28.2
8/23/2009,108,25.9,21.4,30.9
8/24/2009,108,25.6,21.9,29.4
8/25/2009,108,24.3,21.7,27.6
8/26/2009,108,24.2,22.1,26.3
8/27/2009,108,24.1,21.9,25.7
8/28/2009,108,24.1,19.8,28.6
8/29/2009,108,22.2,17.9,26.7
8/30/2009,108,20.5,18.1,23.3
8/31/2009,108,22.6,16.4,28.3
9/1/2009,108,23.7,18.7,28.6
9/2/2009,108,23.4,18.7,28.6
9/3/2009,108,23.2,18.9,28.6
9/4/2009,108,24.3,18.8,29.3
9/5/2009,108,25,20.9,29.9
9/6/2009,108,25.2,21.8,29.9
9/7/2009,108,23.7,22.6,24.9
9/8/2009,108,23.4,19.3,28.4
9/9/2009,108,23.2,19.1,27.2
9/10/2009,108,22.3,17.3,27.4
9/11/2009,108,20.8,17.2,25.3
9/12/2009,108,19.1,16.6,23.9
9/13/2009,108,20.7,15.3,25.9
9/14/2009,108,20.1,17.5,22.8
9/15/2009,108,20.9,16.9,25.1
9/16/2009,108,21,16.6,25.8
9/17/2009,108,21.2,16.2,26.1
9/18/2009,108,22.4,17.4,28.5
9/19/2009,108,21.8,17.6,26.4
9/20/2009,108,21.3,16.5,25.5
9/21/2009,108,18.6,16.8,21.6
9/22/2009,108,19.2,14.4,25.2
9/23/2009,108,20.5,15.5,26.1
9/24/2009,108,20.4,15,25.5
9/25/2009,108,20,17.4,23.6
9/26/2009,108,21.2,15.4,26.8
9/27/2009,108,20.8,19.1,22.5
9/28/2009,108,20.9,17.5,25.3
9/29/2009,108,21.5,17.5,27.1
9/30/2009,108,22.7,18,28.1
10/1/2009,108,21.7,17.9,26.4
10/2/2009,108,19,15.6,24.1
10/3/2009,108,17.9,12.6,22.8
10/4/2009,108,17,12.2,21.9
10/5/2009,108,17.5,11.7,23.3
10/6/2009,108,19,14.3,24.7
10/7/2009,108,18,13.7,23.7
10/8/2009,108,16.2,11.5,21.5
10/9/2009,108,15.8,11.5,20.6
10/10/2009,108,16,10.9,21.3
10/11/2009,108,16.4,11.4,21.7
10/12/2009,108,15.9,11.8,19.8
10/13/2009,108,14.5,11.1,19.2
10/14/2009,108,14.7,10.8,20.1
10/15/2009,108,15.9,10.4,21.6
10/16/2009,108,16.8,12.1,21.5
10/17/2009,108,13.6,11.2,17.5
10/18/2009,108,14.2,9.8,18.7
10/19/2009,108,11.8,9,14.9
10/20/2009,108,10.8,6.2,15.6
10/21/2009,108,13.8,9.8,18.5
10/22/2009,108,13.1,7.2,18.8
10/23/2009,108,15,10.6,19.9
10/24/2009,108,16.6,13.2,20.7
10/25/2009,108,16.2,13,20.6
10/26/2009,108,15.8,11.5,21.2
10/27/2009,108,15.5,12.9,20.1
10/28/2009,108,14.7,10.5,20
10/29/2009,108,17,11.3,22.8
10/30/2009,108,18.6,15.1,24
10/31/2009,108,16.2,13.3,19.1
11/1/2009,108,9.7,5.2,13.4
11/2/2009,108,0,-2.3,5.2
11/3/2009,108,2.9,-2.8,6.1
11/4/2009,108,11.4,4.3,16.3
11/5/2009,108,14.2,11.4,17.9
11/6/2009,108,14.6,10.4,19.7
11/7/2009,108,17,12.8,20
11/8/2009,108,16.9,15.3,19.8
11/9/2009,108,16.8,14.3,21.8
11/10/2009,108,13,9.7,14.7
11/11/2009,108,9.3,6.4,13.9
11/12/2009,108,8.8,6,12.4
11/13/2009,108,9.3,8.2,10.3
11/14/2009,108,5.1,0.7,8.8
11/15/2009,108,-0.5,-2.9,1.9
11/16/2009,108,-1.8,-4.2,1
11/17/2009,108,-1.1,-2.9,1.9
11/18/2009,108,-0.6,-4.3,3.1
11/19/2009,108,1.8,-0.7,5.9
11/20/2009,108,1.4,-2,4.8
11/21/2009,108,-0.1,-3.4,3.8
11/22/2009,108,3.3,-1,6.8
11/23/2009,108,7.5,4.1,12.3
11/24/2009,108,8.6,4.8,13.5
11/25/2009,108,5.9,4.4,7.5
11/26/2009,108,8,3.4,13.2
11/27/2009,108,6.8,4,8.5
11/28/2009,108,5.8,3.4,9.1
11/29/2009,108,6.4,5.6,7.5
11/30/2009,108,6.3,4.5,9.6
12/1/2009,108,6.2,3.3,10.1
12/2/2009,108,5.6,3.1,8
12/3/2009,108,4.6,3.5,5.9
12/4/2009,108,4.1,0.8,8.1
12/5/2009,108,0,-4.6,5.6
12/6/2009,108,-3.5,-6.3,-0.3
12/7/2009,108,-0.1,-5.3,5.1
12/8/2009,108,1.3,-1.4,3.8
12/9/2009,108,4.9,0.9,8.6
12/10/2009,108,7.6,6.7,8.5
12/11/2009,108,7.7,6.6,8.8
12/12/2009,108,5.1,2.4,7.8
12/13/2009,108,2.1,-0.4,6.2
12/14/2009,108,-0.3,-2.6,3.6
12/15/2009,108,-4.2,-7.5,-1.5
12/16/2009,108,-6.3,-9.2,-3
12/17/2009,108,-7.2,-10.2,-3.2
12/18/2009,108,-9.3,-12,-5.7
12/19/2009,108,-7.9,-10.8,-4.3
12/20/2009,108,-5.3,-8.8,-0.9
12/21/2009,108,-3.6,-8.5,0.5
12/22/2009,108,3.3,-2.4,7.8
12/23/2009,108,4.4,1.5,7.7
12/24/2009,108,2.8,-1,6.7
12/25/2009,108,0.6,-4.6,4
12/26/2009,108,-8.1,-11,-4.6
12/27/2009,108,-7.9,-9.9,-5.5
12/28/2009,108,-8.6,-10.8,-5.4
12/29/2009,108,-4.5,-9.9,1.6
12/30/2009,108,-4,-9.5,1.8
12/31/2009,108,-10.8,-12.9,-8.3
1/1/2010,108,-7.6,-12.7,-3.6
1/2/2010,108,-3.6,-7.4,0.2
1/3/2010,108,-6.8,-10.5,-3.2
1/4/2010,108,-5.9,-8,-3.4
1/5/2010,108,-9.9,-12.3,-7
1/6/2010,108,-11.2,-13.3,-8.1
1/7/2010,108,-10.1,-13.6,-5.5
1/8/2010,108,-8,-11.8,-3.3
1/9/2010,108,-5.1,-8.7,-1.9
1/10/2010,108,-3.4,-5.3,-0.3
1/11/2010,108,-5.2,-8.3,-1.3
1/12/2010,108,-10.3,-12.9,-7.3
1/13/2010,108,-13.2,-15.3,-10.7
1/14/2010,108,-9.1,-14.4,-4.1
1/15/2010,108,-5,-7.5,-0.6
1/16/2010,108,-6.4,-10.1,-2.1
1/17/2010,108,-4,-9,1.4
1/18/2010,108,-0.5,-3.9,1.9
1/19/2010,108,2.7,-1.6,6.8
1/20/2010,108,5.8,2.4,8.4
1/21/2010,108,-4.1,-8,2.4
1/22/2010,108,-7,-9.6,-3.4
1/23/2010,108,-5.3,-9.1,-0.9
1/24/2010,108,0.3,-4.5,3.8
1/25/2010,108,-3,-8.5,2.6
1/26/2010,108,-4.1,-9.5,1.1
1/27/2010,108,-0.2,-4,3.1
1/28/2010,108,-0.4,-5,2.7
1/29/2010,108,-2.1,-7.3,1.4
1/30/2010,108,1.5,-1.7,5
1/31/2010,108,1.8,-0.5,4.3
2/1/2010,108,0.8,-2.6,5.1
2/2/2010,108,-6.2,-9.1,-2.6
2/3/2010,108,-8,-10.8,-5
2/4/2010,108,-4.3,-8.3,-0.6
2/5/2010,108,-5.5,-7.9,-1.9
2/6/2010,108,-4.7,-9.6,0.9
2/7/2010,108,0.7,-6.3,5.6
2/8/2010,108,4,3,5.7
2/9/2010,108,3.7,2.9,4.4
2/10/2010,108,3.9,3.1,5
2/11/2010,108,0.6,-0.8,3.5
2/12/2010,108,-0.3,-1.8,1.1
2/13/2010,108,-2.3,-3.3,-0.3
2/14/2010,108,-2.2,-5,1.2
2/15/2010,108,-3.1,-6,-0.3
2/16/2010,108,-4.5,-8,-0.4
2/17/2010,108,-3.2,-7.2,0.3
2/18/2010,108,-2.9,-4.4,-1
2/19/2010,108,-1,-4.7,2.5
2/20/2010,108,3,-1.6,8.1
2/21/2010,108,4.8,0,9.6
2/22/2010,108,6.5,3.5,11
2/23/2010,108,8.2,1.6,16.2
2/24/2010,108,12.2,5.5,17.9
2/25/2010,108,12,9.8,14.8
2/26/2010,108,12,9,17.2
2/27/2010,108,8.6,6,11
2/28/2010,108,6.8,5.4,9.1
3/1/2010,108,2.9,1.1,6.3
3/2/2010,108,2.7,0.6,4.8
3/3/2010,108,4.4,-1.5,10.2
3/4/2010,108,5.5,4.5,6.3
3/5/2010,108,6.4,3.9,9.5
3/6/2010,108,6,2,10.7
3/7/2010,108,4.9,2.6,7.8
3/8/2010,108,4.1,1,7.7
3/9/2010,108,1.5,-3.9,5.7
3/10/2010,108,-1.4,-4,0.5
3/11/2010,108,2.3,-2.7,6
3/12/2010,108,5.8,0.9,10
3/13/2010,108,2.4,-1.9,7.9
3/14/2010,108,7.2,1.2,12.6
3/15/2010,108,7.9,2.8,11.1
3/16/2010,108,0.7,-1,3.9
3/17/2010,108,-0.1,-1.9,3.1
3/18/2010,108,0.5,-2.8,4.6
3/19/2010,108,4.5,-1.7,8.9
3/20/2010,108,6.8,1.1,11.3
3/21/2010,108,2.7,-0.7,7.1
3/22/2010,108,2.1,-0.1,5
3/23/2010,108,5.9,0.7,10.3
3/24/2010,108,8.7,4.3,13.8
3/25/2010,108,5,-0.1,9.5
3/26/2010,108,2,-2.9,4.7
3/27/2010,108,5.4,4,7.2
3/28/2010,108,4.1,-0.1,9.2
3/29/2010,108,5.8,0.6,11.3
3/30/2010,108,8.3,3.3,14.2
3/31/2010,108,7.3,5.9,8.7
4/1/2010,108,7,3.6,9.9
4/2/2010,108,5.5,1.3,10.3
4/3/2010,108,5,1.1,9.5
4/4/2010,108,7.7,2.3,14.5
4/5/2010,108,10.4,4.8,14.8
4/6/2010,108,8.5,4.8,11.7
4/7/2010,108,7.3,2.3,12.6
4/8/2010,108,9.1,3.3,15.5
4/9/2010,108,11.4,5.4,17.4
4/10/2010,108,10.7,8.8,13.5
4/11/2010,108,13.6,6.7,19.9
4/12/2010,108,13.2,9.6,18.5
4/13/2010,108,4.4,2.4,9.6
4/14/2010,108,4,1.2,6.4
4/15/2010,108,7,1.6,12.6
4/16/2010,108,8,4,13.6
4/17/2010,108,7.6,4,12
4/18/2010,108,12,6.2,17
4/19/2010,108,14.7,12.7,17.4
4/20/2010,108,16.8,13.3,20.7
4/21/2010,108,14.1,10.7,18.5
4/22/2010,108,10.7,9.1,12.7
4/23/2010,108,9.3,6.6,14.3
4/24/2010,108,11.1,5.4,16.8
4/25/2010,108,13.6,6.9,19.4
4/26/2010,108,12.4,10.2,17.8
4/27/2010,108,7.5,5.1,10.9
4/28/2010,108,5,3.3,7.8
4/29/2010,108,8.5,3.4,12.4
4/30/2010,108,9.6,7,13.2
5/1/2010,108,12.3,5.8,17.5
5/2/2010,108,17.2,9.9,23.3
5/3/2010,108,18.2,16.5,19.5
5/4/2010,108,20.2,18.2,25.3
5/5/2010,108,20.6,15.4,25.2
5/6/2010,108,13.4,10.4,19.8
5/7/2010,108,14.6,9.6,20.6
5/8/2010,108,16.7,12.1,23
5/9/2010,108,19,13.4,25.2
5/10/2010,108,16.1,12.7,20.9
5/11/2010,108,12.9,10.5,17
5/12/2010,108,13.8,8.7,19.6
5/13/2010,108,16,10.2,21.9
5/14/2010,108,18,12.1,23.7
5/15/2010,108,17,12.9,21.9
5/16/2010,108,18.2,12.6,25.1
5/17/2010,108,20.3,14.4,27
5/18/2010,108,17.3,15,19.4
5/19/2010,108,17.1,14.5,20.9
5/20/2010,108,19.5,13.6,25.4
5/21/2010,108,22.1,14.9,28.6
5/22/2010,108,20.1,15.7,25.5
5/23/2010,108,16.1,14.6,18.1
5/24/2010,108,13.1,12.2,15.8
5/25/2010,108,14.9,12.1,18.8
5/26/2010,108,17.4,14,21.7
5/27/2010,108,17.4,11.5,24
5/28/2010,108,17.3,14.5,20.4
5/29/2010,108,18.7,14.6,23.3
5/30/2010,108,18.9,15,23.4
5/31/2010,108,17.3,14.3,20
6/1/2010,108,19.1,12.1,26.2
6/2/2010,108,21,14.8,26.6
6/3/2010,108,21.1,16.2,26.5
6/4/2010,108,22.3,16.6,27.9
6/5/2010,108,23.3,17.9,28.4
6/6/2010,108,24.9,19,30.9
6/7/2010,108,25.4,20.9,31.4
6/8/2010,108,25.7,19.3,31.8
6/9/2010,108,26,20.5,30.6
6/10/2010,108,26.5,21.7,32.7
6/11/2010,108,25.6,21.6,31.2
6/12/2010,108,17.9,16.9,22
6/13/2010,108,22,17.5,27.2
6/14/2010,108,22.8,20,26.4
6/15/2010,108,24.4,20.7,29.7
6/16/2010,108,22.3,20.2,25.6
6/17/2010,108,24,20.9,27.6
6/18/2010,108,25.9,22.8,31.1
6/19/2010,108,23,21.5,25.8
6/20/2010,108,23,20.8,27
6/21/2010,108,22.2,18.1,27.8
6/22/2010,108,21.6,18.4,25.2
6/23/2010,108,23,16.7,28.6
6/24/2010,108,24.4,18.5,30.8
6/25/2010,108,26.7,20.3,32.5
6/26/2010,108,24.8,21.4,27.2
6/27/2010,108,21.8,20.9,23.3
6/28/2010,108,24.6,19.7,30.5
6/29/2010,108,23.9,21.4,27.2
6/30/2010,108,22.8,20.6,24.8
7/1/2010,108,26.1,21.9,30.7
7/2/2010,108,24.9,23.8,25.9
7/3/2010,108,24.1,22.5,25.7
7/4/2010,108,26.5,23.4,29.9
7/5/2010,108,26.1,23.1,30.8
7/6/2010,108,26,21.7,31.6
7/7/2010,108,25.6,22.4,29.6
7/8/2010,108,24.7,21.9,29.6
7/9/2010,108,24.9,21.2,29.8
7/10/2010,108,25.6,21.7,29.2
7/11/2010,108,23.8,22.2,26.5
7/12/2010,108,25.1,21,28.6
7/13/2010,108,26.1,22,31.3
7/14/2010,108,24.8,21.8,27.7
7/15/2010,108,26,22.7,30
7/16/2010,108,23.7,21.6,27.7
7/17/2010,108,23.2,22.1,24.2
7/18/2010,108,25.9,23.1,29.1
7/19/2010,108,26.7,25,30.1
7/20/2010,108,28.2,24.1,32.3
7/21/2010,108,27.8,26.3,29.7
7/22/2010,108,27.1,25.9,29.6
7/23/2010,108,24.4,23,25.9
7/24/2010,108,25.6,23.6,29.3
7/25/2010,108,26,23.5,30
7/26/2010,108,25.4,23,28.6
7/27/2010,108,26.9,24.4,30.8
7/28/2010,108,27,23.7,31.2
7/29/2010,108,26.8,24.7,30.6
7/30/2010,108,27,25.1,30.8
7/31/2010,108,27,24.9,30.1
8/1/2010,108,27.5,26.1,31
8/2/2010,108,27.3,25.4,31.8
8/3/2010,108,27.6,24,32.1
8/4/2010,108,28.1,25.8,31.9
8/5/2010,108,29.2,26,33.8
8/6/2010,108,28.3,26.3,31
8/7/2010,108,26.2,24.3,28.2
8/8/2010,108,27.3,24,31.6
8/9/2010,108,28.6,24.1,33.3
8/10/2010,108,26.5,24.9,29.8
8/11/2010,108,28.2,25,32.7
8/12/2010,108,23.7,21.7,26.7
8/13/2010,108,26,21.5,29.6
8/14/2010,108,26.9,25.3,29.1
8/15/2010,108,26.6,24.6,30.2
8/16/2010,108,24.8,22.8,26.7
8/17/2010,108,26.3,21,31.8
8/18/2010,108,26,22.2,31.2
8/19/2010,108,28.5,24.7,32.9
8/20/2010,108,28.6,25.5,32.2
8/21/2010,108,28.6,25.1,32.1
8/22/2010,108,28.7,25.4,32.5
8/23/2010,108,26.4,23.7,29.1
8/24/2010,108,23.7,21.9,25.9
8/25/2010,108,21.6,19.9,22.5
8/26/2010,108,24,21.1,26.7
8/27/2010,108,25.8,23.8,31.8
8/28/2010,108,25.5,24.7,27.2
8/29/2010,108,23.7,21.7,26
8/30/2010,108,25.8,23.1,29.9
8/31/2010,108,24.9,22.2,27.2
9/1/2010,108,26,22.8,31.4
9/2/2010,108,24,22.2,26.2
9/3/2010,108,25.4,22.8,30
9/4/2010,108,26.8,23.3,31.2
9/5/2010,108,25.1,23.1,30.7
9/6/2010,108,25.5,22.6,30
9/7/2010,108,26.3,22.8,30.8
9/8/2010,108,22.7,21.6,24.3
9/9/2010,108,20.9,19,22.5
9/10/2010,108,24,22.4,25.8
9/11/2010,108,23.7,22.4,26.1
9/12/2010,108,22.8,21,26.1
9/13/2010,108,23.9,20.9,27.9
9/14/2010,108,24,21.1,28.6
9/15/2010,108,24.7,19.2,30.5
9/16/2010,108,24.5,19.2,30
9/17/2010,108,24.3,20.1,28.9
9/18/2010,108,25.2,21.8,30.3
9/19/2010,108,20.8,18.3,23.8
9/20/2010,108,21.7,18.2,26
9/21/2010,108,21.4,17.9,24.9
9/22/2010,108,16.7,14.4,18.8
9/23/2010,108,17,12.1,22.8
9/24/2010,108,17.6,11.9,23.2
9/25/2010,108,18.6,13.6,24.1
9/26/2010,108,18.6,15.2,24.2
9/27/2010,108,19,14.9,23.9
9/28/2010,108,15.6,12.4,18.6
9/29/2010,108,13,9.8,16.8
9/30/2010,108,14.6,8.4,20.7
10/1/2010,108,16,10.8,21.4
10/2/2010,108,16,13.7,18.6
10/3/2010,108,17,14.4,21.4
10/4/2010,108,14,12.4,16.7
10/5/2010,108,15,11.2,19.7
10/6/2010,108,16.1,11.2,22.1
10/7/2010,108,17.3,11.9,23.8
10/8/2010,108,18.9,15.1,23.2
10/9/2010,108,19.4,15.4,24.2
10/10/2010,108,18.5,14.3,22.8
10/11/2010,108,18.3,15.6,21.2
10/12/2010,108,16.6,13.8,19.2
10/13/2010,108,15.7,12.9,19.6
10/14/2010,108,15.7,12.6,20.4
10/15/2010,108,13.1,9.3,16.9
10/16/2010,108,16,10.2,21.6
10/17/2010,108,15.6,12.1,19.9
10/18/2010,108,13.9,9,19.3
10/19/2010,108,15.9,11,21.7
10/20/2010,108,15.2,12.7,19.5
10/21/2010,108,15.8,10.2,21.9
10/22/2010,108,16.9,12.8,22.4
10/23/2010,108,15.9,11.7,20.2
10/24/2010,108,17.2,13.6,23.4
10/25/2010,108,9.9,4.4,15.1
10/26/2010,108,4,0.9,8.2
10/27/2010,108,5.6,0.7,10.1
10/28/2010,108,7.2,2.1,12.3
10/29/2010,108,9.6,3.4,16.7
10/30/2010,108,11.7,6.4,17.8
10/31/2010,108,12,7.1,17
11/1/2010,108,11.4,6.8,16.7
11/2/2010,108,5,2.5,9.2
11/3/2010,108,7.2,0.8,12.6
11/4/2010,108,10.6,5.7,16
11/5/2010,108,11.2,7,15.1
11/6/2010,108,12.7,11.1,14.8
11/7/2010,108,12.3,10.8,14.3
11/8/2010,108,7,1.8,11.4
11/9/2010,108,2.9,1.2,6.5
11/10/2010,108,4.1,-0.5,9.1
11/11/2010,108,9.3,3.2,15.1
11/12/2010,108,8.9,6.2,12.6
11/13/2010,108,11.1,5.8,17.4
11/14/2010,108,5.8,3,12.4
11/15/2010,108,1.4,-1.6,5.1
11/16/2010,108,3.7,-1.4,8.8
11/17/2010,108,6.5,3,11.3
11/18/2010,108,6.5,1.9,12
11/19/2010,108,5.9,2.4,10.9
11/20/2010,108,7.9,4.1,13.4
11/21/2010,108,11,6.1,15.6
11/22/2010,108,6.2,1.9,13.1
11/23/2010,108,5.9,-0.6,12.8
11/24/2010,108,6.3,3.7,10.7
11/25/2010,108,3.1,-1,6.1
11/26/2010,108,0.4,-3,4.7
11/27/2010,108,1.3,-2.7,9.1
11/28/2010,108,-1.3,-5.2,2
11/29/2010,108,3.2,-0.8,7.8
11/30/2010,108,7.3,4.1,12.5
12/1/2010,108,7.2,5.3,10.4
12/2/2010,108,9.5,5.5,13.5
12/3/2010,108,0,-2.7,7.8
12/4/2010,108,1.7,-3.6,5
12/5/2010,108,8.2,4.9,10.7
12/6/2010,108,3,-3.2,10.2
12/7/2010,108,-0.7,-4.8,4.6
12/8/2010,108,0.4,-2.1,2.2
12/9/2010,108,-1.8,-4.3,2.3
12/10/2010,108,2.9,-2.8,10.1
12/11/2010,108,-3.5,-6.2,6.7
12/12/2010,108,-1.2,-6.6,3.7
12/13/2010,108,3.7,1.7,6.1
12/14/2010,108,-4,-10.1,1.8
12/15/2010,108,-10.5,-12.7,-7.3
12/16/2010,108,-7.7,-12.9,-4.1
12/17/2010,108,-2.1,-5.5,2.6
12/18/2010,108,0.1,-4.6,5
12/19/2010,108,4.9,0.7,8.3
12/20/2010,108,4.1,1.6,8.8
12/21/2010,108,4.9,0.9,10.8
12/22/2010,108,4,0.3,8.3
12/23/2010,108,-1.9,-9.5,4.5
12/24/2010,108,-12.3,-15.1,-9
12/25/2010,108,-11.2,-14.3,-6.7
12/26/2010,108,-9.3,-13.6,-5.1
12/27/2010,108,-4.9,-9.4,-2.1
12/28/2010,108,-2.6,-6,-0.1
12/29/2010,108,-5.7,-9.4,-2.1
12/30/2010,108,-6.1,-9,-3.6
12/31/2010,108,-8.7,-10.7,-6.2
1/1/2011,108,-6.8,-10.4,-2.9
1/2/2011,108,-5.4,-8.5,-1.2
1/3/2011,108,-4.5,-8.5,-0.3
1/4/2011,108,-3.9,-7.4,-1.7
1/5/2011,108,-4,-7.7,-1.8
1/6/2011,108,-7.6,-9.8,-4.6
1/7/2011,108,-7,-10.6,-2.9
1/8/2011,108,-3.6,-8.2,0.1
1/9/2011,108,-7,-10.3,-0.3
1/10/2011,108,-8.2,-11.8,-4.6
1/11/2011,108,-5.4,-7.8,-2.7
1/12/2011,108,-8.2,-11.1,-4.9
1/13/2011,108,-5.9,-11.1,-0.6
1/14/2011,108,-3.8,-6.9,0.3
1/15/2011,108,-12.2,-15.7,-6.9
1/16/2011,108,-14.5,-17.8,-10.7
1/17/2011,108,-9.7,-14.1,-4.8
1/18/2011,108,-6.7,-10.8,-2.7
1/19/2011,108,-6.6,-10,-3.2
1/20/2011,108,-8.2,-10.5,-4.7
1/21/2011,108,-6.8,-9.7,-3.2
1/22/2011,108,-4.3,-7.1,-0.8
1/23/2011,108,-4.5,-7.1,-2.1
1/24/2011,108,-8.8,-10.9,-5.8
1/25/2011,108,-8.4,-11.9,-4.4
1/26/2011,108,-8.5,-10.7,-5.2
1/27/2011,108,-8.9,-11.5,-5.7
1/28/2011,108,-7.9,-10.5,-4.3
1/29/2011,108,-9.1,-11.5,-5.5
1/30/2011,108,-10.1,-13.6,-5.7
1/31/2011,108,-6.2,-12.7,-1.8
2/1/2011,108,-0.2,-4.2,5
2/2/2011,108,1.3,-2.8,7
2/3/2011,108,1.5,-1.3,4.9
2/4/2011,108,1.2,-0.5,3.5
2/5/2011,108,1.1,-0.8,5.5
2/6/2011,108,0.3,-2.1,2.7
2/7/2011,108,0.3,-2.8,4.2
2/8/2011,108,2.9,-0.5,8.5
2/9/2011,108,-1.2,-4.1,2.1
2/10/2011,108,-2.1,-5.6,2.7
2/11/2011,108,-2.9,-6.2,1.8
2/12/2011,108,-5.9,-9.2,-1.8
2/13/2011,108,-4.8,-9,-0.2
2/14/2011,108,-3.4,-6.7,-0.2
2/15/2011,108,-1.8,-5.5,2.9
2/16/2011,108,-0.6,-5,4.3
2/17/2011,108,0.9,-2,4.7
2/18/2011,108,1.6,-3,7.3
2/19/2011,108,1.4,-2.6,7
2/20/2011,108,5.3,-2.1,12.8
2/21/2011,108,6.2,1.4,12.3
2/22/2011,108,6.2,0.7,13
2/23/2011,108,5.6,0.6,12
2/24/2011,108,6.1,2.8,10.5
2/25/2011,108,2,-0.8,6.3
2/26/2011,108,6.2,-0.4,13.2
2/27/2011,108,4.2,1.8,7.4
2/28/2011,108,2.8,1,4.8
3/1/2011,108,0.5,-2.7,3.7
3/2/2011,108,-2.1,-4.2,1.6
3/3/2011,108,-2.1,-5.5,2.5
3/4/2011,108,0.1,-4.5,6
3/5/2011,108,2.1,-1.8,6.8
